epoch;accuracy;loss;val_accuracy;val_loss
32;0.0357142873108387;3.5818264484405518;0.03333333507180214;3.582294225692749
33;0.02857142873108387;3.5806450843811035;0.03333333507180214;3.5820679664611816
34;0.02142857201397419;3.5826525688171387;0.03333333507180214;3.5819430351257324
35;0.02857142873108387;3.582267999649048;0.03333333507180214;3.5819015502929688
36;0.02857142873108387;3.593332290649414;0.03333333507180214;3.581792116165161
37;0.02142857201397419;3.586707592010498;0.03333333507180214;3.5816922187805176
38;0.01785714365541935;3.5791015625;0.03333333507180214;3.5815298557281494
39;0.01785714365541935;3.59352707862854;0.03333333507180214;3.5813252925872803
40;0.02500000037252903;3.578181505203247;0.03333333507180214;3.5811948776245117
41;0.02500000037252903;3.603733777999878;0.03333333507180214;3.581056833267212
42;0.04285714402794838;3.5771665573120117;0.03333333507180214;3.5809221267700195
43;0.03928571566939354;3.5769147872924805;0.03333333507180214;3.5807363986968994
44;0.04285714402794838;3.584805488586426;0.03333333507180214;3.5805556774139404
45;0.02857142873108387;3.597370147705078;0.03333333507180214;3.580483913421631
46;0.04285714402794838;3.579657793045044;0.0416666679084301;3.580352783203125
47;0.02500000037252903;3.578531265258789;0.0416666679084301;3.5801661014556885
48;0.0357142873108387;3.591686964035034;0.0416666679084301;3.580040216445923
49;0.03214285895228386;3.578277587890625;0.0416666679084301;3.5797958374023438
50;0.02500000037252903;3.5765678882598877;0.0416666679084301;3.579693078994751
51;0.02500000037252903;3.5826168060302734;0.0416666679084301;3.5795860290527344
52;0.02142857201397419;3.5779714584350586;0.0416666679084301;3.579420566558838
53;0.03928571566939354;3.571746587753296;0.0416666679084301;3.579284906387329
54;0.05714285746216774;3.566359281539917;0.0416666679084301;3.57914400100708
55;0.04642857238650322;3.5676956176757812;0.0416666679084301;3.5789809226989746
56;0.02142857201397419;3.5918595790863037;0.0416666679084301;3.5789997577667236
57;0.03214285895228386;3.578087091445923;0.0416666679084301;3.5788779258728027
58;0.02857142873108387;3.562072277069092;0.0416666679084301;3.5788521766662598
59;0.03928571566939354;3.5638439655303955;0.0416666679084301;3.5788564682006836
60;0.04285714402794838;3.5798072814941406;0.0416666679084301;3.5786092281341553
61;0.01785714365541935;3.5694026947021484;0.0416666679084301;3.5785248279571533
62;0.04285714402794838;3.5593559741973877;0.0416666679084301;3.5784220695495605
63;0.02142857201397419;3.575570583343506;0.0416666679084301;3.5782530307769775
64;0.0357142873108387;3.5666024684906006;0.0416666679084301;3.578253746032715
65;0.02857142873108387;3.574310779571533;0.0416666679084301;3.578176736831665
66;0.03214285895228386;3.576833724975586;0.05000000074505806;3.5780463218688965
67;0.01785714365541935;3.5727686882019043;0.05000000074505806;3.577953815460205
68;0.0357142873108387;3.552687883377075;0.05000000074505806;3.5778403282165527
69;0.03214285895228386;3.5728089809417725;0.05000000074505806;3.5777604579925537
70;0.02142857201397419;3.5805153846740723;0.05000000074505806;3.5776219367980957
71;0.03928571566939354;3.577434778213501;0.05000000074505806;3.577430248260498
72;0.03928571566939354;3.5738613605499268;0.05000000074505806;3.5772454738616943
73;0.0357142873108387;3.571403741836548;0.05000000074505806;3.577089548110962
74;0.04285714402794838;3.556878089904785;0.05000000074505806;3.57698392868042
75;0.01785714365541935;3.568228244781494;0.05000000074505806;3.5766820907592773
76;0.03928571566939354;3.5781095027923584;0.05000000074505806;3.576554298400879
77;0.03928571566939354;3.5605392456054688;0.05000000074505806;3.576425075531006
78;0.02500000037252903;3.5735442638397217;0.05000000074505806;3.576277732849121
79;0.03928571566939354;3.5556812286376953;0.05000000074505806;3.576146364212036
80;0.03928571566939354;3.582581043243408;0.05000000074505806;3.57595157623291
81;0.04642857238650322;3.5643069744110107;0.05000000074505806;3.575899362564087
82;0.04642857238650322;3.549149513244629;0.05000000074505806;3.57570743560791
83;0.03928571566939354;3.5454752445220947;0.05000000074505806;3.575683355331421
84;0.02500000037252903;3.557631492614746;0.05000000074505806;3.575545072555542
85;0.0357142873108387;3.5618953704833984;0.05000000074505806;3.575523853302002
86;0.04285714402794838;3.5621767044067383;0.05000000074505806;3.5753889083862305
87;0.01785714365541935;3.5710058212280273;0.05000000074505806;3.5751538276672363
88;0.05000000074505806;3.553222894668579;0.05000000074505806;3.574979543685913
89;0.03928571566939354;3.5696542263031006;0.05000000074505806;3.574847936630249
90;0.03928571566939354;3.560201644897461;0.05000000074505806;3.5747151374816895
91;0.04285714402794838;3.567019462585449;0.05000000074505806;3.5746357440948486
92;0.02857142873108387;3.5715177059173584;0.05000000074505806;3.57460880279541
93;0.0357142873108387;3.5649256706237793;0.05000000074505806;3.574570417404175
94;0.04642857238650322;3.551158905029297;0.0416666679084301;3.5744261741638184
95;0.02857142873108387;3.561342239379883;0.0416666679084301;3.574392557144165
96;0.0357142873108387;3.5758068561553955;0.0416666679084301;3.574282646179199
97;0.03928571566939354;3.5485599040985107;0.0416666679084301;3.5741539001464844
98;0.0357142873108387;3.562551975250244;0.0416666679084301;3.5739476680755615
99;0.02857142873108387;3.5587048530578613;0.0416666679084301;3.573859214782715
100;0.0535714291036129;3.5537970066070557;0.0416666679084301;3.573725700378418
101;0.03214285895228386;3.55199933052063;0.0416666679084301;3.573636770248413
102;0.03928571566939354;3.5620062351226807;0.0416666679084301;3.5735387802124023
103;0.04642857238650322;3.554905414581299;0.0416666679084301;3.573444128036499
104;0.0357142873108387;3.546698570251465;0.0416666679084301;3.573330879211426
105;0.04642857238650322;3.5482113361358643;0.0416666679084301;3.5731866359710693
106;0.01785714365541935;3.563133478164673;0.0416666679084301;3.5730631351470947
107;0.0357142873108387;3.5508949756622314;0.0416666679084301;3.57293438911438
108;0.04642857238650322;3.5529067516326904;0.0416666679084301;3.572730302810669
109;0.04285714402794838;3.5545318126678467;0.0416666679084301;3.572460651397705
110;0.02142857201397419;3.556239128112793;0.0416666679084301;3.572326183319092
111;0.01785714365541935;3.5605883598327637;0.0416666679084301;3.5721435546875
112;0.05000000074505806;3.5535953044891357;0.0416666679084301;3.571967363357544
113;0.03214285895228386;3.55792236328125;0.0416666679084301;3.571871519088745
114;0.03928571566939354;3.560502767562866;0.0416666679084301;3.5717666149139404
115;0.03928571566939354;3.54842209815979;0.0416666679084301;3.5715363025665283
116;0.04642857238650322;3.5500898361206055;0.0416666679084301;3.5713703632354736
117;0.05000000074505806;3.554328441619873;0.0416666679084301;3.571253538131714
118;0.04285714402794838;3.5641260147094727;0.0416666679084301;3.5710861682891846
119;0.04285714402794838;3.5488457679748535;0.0416666679084301;3.570977210998535
120;0.04285714402794838;3.548942804336548;0.0416666679084301;3.5708365440368652
121;0.04642857238650322;3.550734519958496;0.0416666679084301;3.570805788040161
122;0.0357142873108387;3.54259991645813;0.0416666679084301;3.5705840587615967
123;0.0357142873108387;3.561842679977417;0.0416666679084301;3.5704166889190674
124;0.0357142873108387;3.551403760910034;0.0416666679084301;3.5703160762786865
125;0.05000000074505806;3.5613088607788086;0.0416666679084301;3.5702829360961914
126;0.04285714402794838;3.562818765640259;0.0416666679084301;3.5702245235443115
127;0.0535714291036129;3.555426597595215;0.0416666679084301;3.570141553878784
128;0.05000000074505806;3.537259817123413;0.0416666679084301;3.5699875354766846
129;0.05714285746216774;3.5446739196777344;0.0416666679084301;3.569981575012207
130;0.04285714402794838;3.5522396564483643;0.0416666679084301;3.569817304611206
131;0.0535714291036129;3.543637990951538;0.0416666679084301;3.569702625274658
132;0.03214285895228386;3.546398878097534;0.0416666679084301;3.569582462310791
133;0.0357142873108387;3.5344433784484863;0.0416666679084301;3.569359302520752
134;0.06428571790456772;3.542245388031006;0.0416666679084301;3.5691564083099365
135;0.04285714402794838;3.537104606628418;0.0416666679084301;3.5690667629241943
136;0.04285714402794838;3.5381991863250732;0.0416666679084301;3.568782091140747
137;0.08214285969734192;3.547527551651001;0.0416666679084301;3.5686728954315186
138;0.05714285746216774;3.529827356338501;0.0416666679084301;3.568507671356201
139;0.02857142873108387;3.5358924865722656;0.0416666679084301;3.5684993267059326
140;0.0535714291036129;3.546830415725708;0.0416666679084301;3.5682520866394043
141;0.06071428582072258;3.5513837337493896;0.0416666679084301;3.5681118965148926
142;0.06428571790456772;3.546772003173828;0.0416666679084301;3.5681231021881104
143;0.0535714291036129;3.5474956035614014;0.0416666679084301;3.5680110454559326
144;0.0357142873108387;3.546114444732666;0.0416666679084301;3.5678327083587646
145;0.05714285746216774;3.5529909133911133;0.0416666679084301;3.56771183013916
146;0.0357142873108387;3.5565884113311768;0.03333333507180214;3.5676462650299072
147;0.04642857238650322;3.54970383644104;0.03333333507180214;3.5676612854003906
148;0.06071428582072258;3.5341250896453857;0.0416666679084301;3.567607879638672
149;0.08214285969734192;3.5223209857940674;0.0416666679084301;3.567474603652954
150;0.03214285895228386;3.547995090484619;0.03333333507180214;3.567458152770996
151;0.06428571790456772;3.534839391708374;0.03333333507180214;3.5672595500946045
152;0.02857142873108387;3.552119731903076;0.03333333507180214;3.5672271251678467
153;0.03928571566939354;3.548325777053833;0.03333333507180214;3.567160129547119
154;0.03928571566939354;3.5369951725006104;0.03333333507180214;3.567063331604004
155;0.05714285746216774;3.533848285675049;0.03333333507180214;3.5669424533843994
156;0.06785714626312256;3.528719186782837;0.03333333507180214;3.5667049884796143
157;0.0535714291036129;3.5513558387756348;0.03333333507180214;3.5666050910949707
158;0.06785714626312256;3.531956672668457;0.0416666679084301;3.5663647651672363
159;0.04285714402794838;3.5365610122680664;0.03333333507180214;3.5661606788635254
160;0.05000000074505806;3.535677671432495;0.03333333507180214;3.566091299057007
161;0.0535714291036129;3.5318565368652344;0.03333333507180214;3.5659310817718506
162;0.03214285895228386;3.540544271469116;0.03333333507180214;3.5657739639282227
163;0.0535714291036129;3.545830488204956;0.03333333507180214;3.565643072128296
164;0.04642857238650322;3.534245252609253;0.05000000074505806;3.565605640411377
165;0.03928571566939354;3.5300416946411133;0.0416666679084301;3.5654044151306152
166;0.04285714402794838;3.5429115295410156;0.05000000074505806;3.5653157234191895
167;0.0714285746216774;3.527219533920288;0.0416666679084301;3.5651581287384033
168;0.02857142873108387;3.5383219718933105;0.05000000074505806;3.5650949478149414
169;0.05714285746216774;3.530583381652832;0.05000000074505806;3.565046787261963
170;0.0535714291036129;3.543719530105591;0.0416666679084301;3.5649921894073486
171;0.08214285969734192;3.5263736248016357;0.0416666679084301;3.564777135848999
172;0.04642857238650322;3.539119243621826;0.05000000074505806;3.564673900604248
173;0.06785714626312256;3.533066511154175;0.05000000074505806;3.5644540786743164
174;0.03928571566939354;3.527451276779175;0.05000000074505806;3.564189910888672
175;0.03928571566939354;3.52579665184021;0.05000000074505806;3.56414532661438
176;0.0357142873108387;3.5360734462738037;0.05000000074505806;3.5640604496002197
177;0.04642857238650322;3.533019542694092;0.05833333358168602;3.563976764678955
178;0.04642857238650322;3.5291433334350586;0.05833333358168602;3.5640251636505127
179;0.06785714626312256;3.537389039993286;0.05000000074505806;3.5639569759368896
180;0.04642857238650322;3.5291361808776855;0.05833333358168602;3.563889980316162
181;0.05714285746216774;3.531568765640259;0.05833333358168602;3.563793897628784
182;0.04642857238650322;3.532296657562256;0.05833333358168602;3.56364369392395
183;0.04642857238650322;3.5350430011749268;0.05833333358168602;3.5635077953338623
184;0.04642857238650322;3.5411689281463623;0.05833333358168602;3.5632550716400146
185;0.04285714402794838;3.5406219959259033;0.05833333358168602;3.5630927085876465
186;0.05714285746216774;3.5177769660949707;0.06666667014360428;3.5628297328948975
187;0.06428571790456772;3.5268030166625977;0.06666667014360428;3.562682628631592
188;0.06428571790456772;3.5273542404174805;0.06666667014360428;3.562504768371582
189;0.06785714626312256;3.5255613327026367;0.06666667014360428;3.562403917312622
190;0.06785714626312256;3.5140669345855713;0.06666667014360428;3.5620694160461426
191;0.05000000074505806;3.528292179107666;0.06666667014360428;3.56192684173584
192;0.0535714291036129;3.5212454795837402;0.06666667014360428;3.561755895614624
193;0.06071428582072258;3.5304694175720215;0.06666667014360428;3.561626434326172
194;0.06428571790456772;3.504786252975464;0.06666667014360428;3.5614736080169678
195;0.0535714291036129;3.527472734451294;0.05833333358168602;3.561251640319824
196;0.03214285895228386;3.5245273113250732;0.05833333358168602;3.5611276626586914
197;0.06428571790456772;3.520022392272949;0.05833333358168602;3.5609395503997803
198;0.06785714626312256;3.5255227088928223;0.05833333358168602;3.560704469680786
199;0.06071428582072258;3.520287275314331;0.05833333358168602;3.5606071949005127
200;0.05714285746216774;3.512315273284912;0.06666667014360428;3.5605127811431885
201;0.05000000074505806;3.514375925064087;0.06666667014360428;3.560321807861328
202;0.0714285746216774;3.520939350128174;0.06666667014360428;3.560202121734619
203;0.07500000298023224;3.513078451156616;0.06666667014360428;3.5600392818450928
204;0.05714285746216774;3.5158374309539795;0.06666667014360428;3.560004234313965
205;0.0892857164144516;3.5104386806488037;0.06666667014360428;3.559889554977417
206;0.05714285746216774;3.522371768951416;0.06666667014360428;3.5597283840179443
207;0.0714285746216774;3.5077078342437744;0.05833333358168602;3.559568166732788
208;0.06428571790456772;3.5284624099731445;0.05833333358168602;3.559361457824707
209;0.05000000074505806;3.515477180480957;0.05833333358168602;3.5591492652893066
210;0.06071428582072258;3.517699956893921;0.05833333358168602;3.559006690979004
211;0.05000000074505806;3.515126943588257;0.05833333358168602;3.5589981079101562
212;0.0535714291036129;3.5088162422180176;0.05833333358168602;3.5589170455932617
213;0.06071428582072258;3.5224521160125732;0.05833333358168602;3.55869197845459
214;0.06071428582072258;3.5149049758911133;0.05833333358168602;3.558675527572632
215;0.06785714626312256;3.51526141166687;0.05833333358168602;3.5585432052612305
216;0.05714285746216774;3.502316474914551;0.05833333358168602;3.558445692062378
217;0.06071428582072258;3.5190067291259766;0.05833333358168602;3.558255910873413
218;0.04642857238650322;3.5177481174468994;0.05833333358168602;3.558114528656006
219;0.05714285746216774;3.5169851779937744;0.06666667014360428;3.557915210723877
220;0.04642857238650322;3.508777141571045;0.05833333358168602;3.5578370094299316
221;0.0357142873108387;3.518343687057495;0.05833333358168602;3.557662010192871
222;0.06785714626312256;3.508246660232544;0.06666667014360428;3.557471752166748
223;0.06785714626312256;3.4945971965789795;0.06666667014360428;3.557382106781006
224;0.07500000298023224;3.512068510055542;0.06666667014360428;3.5572474002838135
225;0.06428571790456772;3.5127031803131104;0.06666667014360428;3.5572259426116943
226;0.03928571566939354;3.5271384716033936;0.06666667014360428;3.556936025619507
227;0.03214285895228386;3.5256435871124268;0.06666667014360428;3.5568466186523438
228;0.08571428805589676;3.4883365631103516;0.06666667014360428;3.556748390197754
229;0.06071428582072258;3.5012717247009277;0.06666667014360428;3.5565524101257324
230;0.06071428582072258;3.5021679401397705;0.06666667014360428;3.5563156604766846
231;0.06071428582072258;3.50386381149292;0.06666667014360428;3.5563132762908936
232;0.06428571790456772;3.4867358207702637;0.07500000298023224;3.556140422821045
233;0.03928571566939354;3.502807855606079;0.07500000298023224;3.5559463500976562
234;0.04642857238650322;3.5228817462921143;0.07500000298023224;3.555864095687866
235;0.05000000074505806;3.5019757747650146;0.07500000298023224;3.555664300918579
236;0.06785714626312256;3.4961225986480713;0.06666667014360428;3.555499792098999
237;0.04642857238650322;3.510061264038086;0.06666667014360428;3.5553817749023438
238;0.06785714626312256;3.5069713592529297;0.05833333358168602;3.5551068782806396
239;0.05714285746216774;3.511483907699585;0.05833333358168602;3.554816722869873
240;0.06785714626312256;3.520540952682495;0.05833333358168602;3.5545740127563477
241;0.06428571790456772;3.5061185359954834;0.05833333358168602;3.554476499557495
242;0.0714285746216774;3.5047333240509033;0.05833333358168602;3.55419659614563
243;0.04642857238650322;3.5075252056121826;0.05833333358168602;3.5540802478790283
244;0.07857143133878708;3.4954540729522705;0.05833333358168602;3.553840398788452
245;0.0714285746216774;3.5245046615600586;0.05833333358168602;3.5537617206573486
246;0.06071428582072258;3.502941846847534;0.05833333358168602;3.553715944290161
247;0.07500000298023224;3.4998390674591064;0.05833333358168602;3.5536623001098633
248;0.06071428582072258;3.511549949645996;0.05833333358168602;3.5534327030181885
249;0.06785714626312256;3.505654811859131;0.05833333358168602;3.5532217025756836
250;0.06785714626312256;3.4901041984558105;0.05833333358168602;3.553061008453369
251;0.06785714626312256;3.5079681873321533;0.05833333358168602;3.5530776977539062
252;0.04642857238650322;3.4881911277770996;0.05833333358168602;3.5527451038360596
253;0.0535714291036129;3.507078170776367;0.05833333358168602;3.5527689456939697
254;0.04285714402794838;3.5108602046966553;0.05833333358168602;3.552750587463379
255;0.07500000298023224;3.494981050491333;0.05833333358168602;3.5525288581848145
256;0.06785714626312256;3.4916155338287354;0.05833333358168602;3.552194833755493
257;0.07857143133878708;3.492931842803955;0.05833333358168602;3.5521225929260254
258;0.07857143133878708;3.4962384700775146;0.05833333358168602;3.5518367290496826
259;0.05714285746216774;3.501859664916992;0.05833333358168602;3.5516395568847656
260;0.06071428582072258;3.4965627193450928;0.05833333358168602;3.551605224609375
261;0.0714285746216774;3.5128798484802246;0.05833333358168602;3.5516178607940674
262;0.08214285969734192;3.4910457134246826;0.05833333358168602;3.551438093185425
263;0.05000000074505806;3.4989066123962402;0.05833333358168602;3.5513031482696533
264;0.07857143133878708;3.488037109375;0.05833333358168602;3.5509214401245117
265;0.05714285746216774;3.490556001663208;0.05833333358168602;3.550654172897339
266;0.10000000149011612;3.4710426330566406;0.05000000074505806;3.550422191619873
267;0.0714285746216774;3.5156004428863525;0.05000000074505806;3.5500051975250244
268;0.10000000149011612;3.4944534301757812;0.05000000074505806;3.5498263835906982
269;0.08214285969734192;3.4816811084747314;0.05000000074505806;3.5498158931732178
270;0.06071428582072258;3.515717029571533;0.05000000074505806;3.549870014190674
271;0.04642857238650322;3.4993934631347656;0.05000000074505806;3.5498530864715576
272;0.08214285969734192;3.4954960346221924;0.05000000074505806;3.549673318862915
273;0.06071428582072258;3.5105667114257812;0.05000000074505806;3.5494067668914795
274;0.08214285969734192;3.4971301555633545;0.05000000074505806;3.5493686199188232
275;0.06071428582072258;3.4983325004577637;0.05000000074505806;3.5493178367614746
276;0.07857143133878708;3.489675998687744;0.05000000074505806;3.5492162704467773
277;0.05000000074505806;3.4849462509155273;0.05000000074505806;3.5491409301757812
278;0.0892857164144516;3.4885001182556152;0.05833333358168602;3.548800230026245
279;0.0535714291036129;3.4994120597839355;0.05833333358168602;3.548480987548828
280;0.06785714626312256;3.495767116546631;0.05833333358168602;3.5481531620025635
281;0.07500000298023224;3.480466365814209;0.05833333358168602;3.5480363368988037
282;0.06785714626312256;3.492588758468628;0.06666667014360428;3.5476787090301514
283;0.08571428805589676;3.4886248111724854;0.06666667014360428;3.547375440597534
284;0.08214285969734192;3.4918148517608643;0.05833333358168602;3.547222852706909
285;0.0714285746216774;3.5030264854431152;0.05833333358168602;3.5469419956207275
286;0.06785714626312256;3.4925906658172607;0.05833333358168602;3.5466222763061523
287;0.0714285746216774;3.4844462871551514;0.06666667014360428;3.5464415550231934
288;0.0892857164144516;3.4628474712371826;0.05833333358168602;3.5462610721588135
289;0.05714285746216774;3.506791591644287;0.05833333358168602;3.545966148376465
290;0.07857143133878708;3.4888179302215576;0.05833333358168602;3.5456960201263428
291;0.07500000298023224;3.477721691131592;0.05833333358168602;3.5454928874969482
292;0.0535714291036129;3.459782361984253;0.05833333358168602;3.5453343391418457
293;0.08214285969734192;3.4897947311401367;0.06666667014360428;3.5448989868164062
294;0.0714285746216774;3.4824962615966797;0.06666667014360428;3.544787645339966
295;0.05714285746216774;3.4644031524658203;0.06666667014360428;3.5445144176483154
296;0.07857143133878708;3.487056255340576;0.06666667014360428;3.5444817543029785
297;0.0892857164144516;3.47654390335083;0.06666667014360428;3.5443294048309326
298;0.07857143133878708;3.470860004425049;0.06666667014360428;3.543830394744873
299;0.08214285969734192;3.4941163063049316;0.05833333358168602;3.5434625148773193
300;0.07500000298023224;3.488999843597412;0.05833333358168602;3.5432097911834717
301;0.08571428805589676;3.4930715560913086;0.05833333358168602;3.5431292057037354
302;0.06785714626312256;3.469573974609375;0.05833333358168602;3.5429396629333496
303;0.07500000298023224;3.4557974338531494;0.05833333358168602;3.5426950454711914
304;0.06071428582072258;3.488882541656494;0.05833333358168602;3.542396306991577
305;0.03928571566939354;3.4957897663116455;0.05833333358168602;3.542293071746826
306;0.09285714477300644;3.4798595905303955;0.06666667014360428;3.542220115661621
307;0.09285714477300644;3.4685239791870117;0.05833333358168602;3.542003870010376
308;0.08214285969734192;3.4871809482574463;0.05833333358168602;3.5419464111328125
309;0.07500000298023224;3.471958637237549;0.05833333358168602;3.54168963432312
310;0.06785714626312256;3.46089243888855;0.05833333358168602;3.541714668273926
311;0.08571428805589676;3.4720547199249268;0.05833333358168602;3.54125714302063
312;0.05714285746216774;3.4765710830688477;0.05833333358168602;3.5411317348480225
313;0.0714285746216774;3.471968412399292;0.05833333358168602;3.540916681289673
314;0.0714285746216774;3.4916832447052;0.05833333358168602;3.540713310241699
315;0.08571428805589676;3.4702558517456055;0.06666667014360428;3.540562868118286
316;0.07500000298023224;3.47806715965271;0.06666667014360428;3.540412425994873
317;0.08214285969734192;3.466014862060547;0.05833333358168602;3.540186643600464
318;0.07857143133878708;3.4725964069366455;0.05833333358168602;3.539778232574463
319;0.09285714477300644;3.466254949569702;0.05833333358168602;3.5394418239593506
320;0.07857143133878708;3.473848581314087;0.05833333358168602;3.539109706878662
321;0.09642857313156128;3.450317144393921;0.05833333358168602;3.5387747287750244
322;0.10000000149011612;3.463291883468628;0.07500000298023224;3.5384817123413086
323;0.0714285746216774;3.4764254093170166;0.07500000298023224;3.538112163543701
324;0.07500000298023224;3.454157829284668;0.07500000298023224;3.5379889011383057
325;0.07857143133878708;3.4622573852539062;0.07500000298023224;3.5376760959625244
326;0.06428571790456772;3.4664664268493652;0.07500000298023224;3.537484645843506
327;0.07857143133878708;3.4504828453063965;0.06666667014360428;3.5373735427856445
328;0.09285714477300644;3.4640536308288574;0.06666667014360428;3.537175416946411
329;0.08214285969734192;3.4658203125;0.07500000298023224;3.537142038345337
330;0.1071428582072258;3.493954658508301;0.06666667014360428;3.5369064807891846
331;0.0892857164144516;3.4579250812530518;0.07500000298023224;3.5365636348724365
332;0.10357142984867096;3.4542465209960938;0.07500000298023224;3.536576747894287
333;0.0892857164144516;3.4589250087738037;0.07500000298023224;3.5363333225250244
334;0.09642857313156128;3.4760830402374268;0.07500000298023224;3.536097764968872
335;0.09642857313156128;3.463681936264038;0.07500000298023224;3.5356881618499756
336;0.10000000149011612;3.4507455825805664;0.07500000298023224;3.535261392593384
337;0.10357142984867096;3.4526968002319336;0.07500000298023224;3.534944772720337
338;0.0892857164144516;3.450657606124878;0.07500000298023224;3.534735679626465
339;0.07857143133878708;3.458618640899658;0.07500000298023224;3.5347366333007812
340;0.06071428582072258;3.486922025680542;0.07500000298023224;3.5343523025512695
341;0.09285714477300644;3.4329450130462646;0.07500000298023224;3.5339598655700684
342;0.08214285969734192;3.445340394973755;0.07500000298023224;3.5337610244750977
343;0.09642857313156128;3.471818685531616;0.0833333358168602;3.5336196422576904
344;0.11071428656578064;3.4439632892608643;0.0833333358168602;3.533141613006592
345;0.07500000298023224;3.4365835189819336;0.0833333358168602;3.532670736312866
346;0.09642857313156128;3.4453752040863037;0.0833333358168602;3.5321829319000244
347;0.08571428805589676;3.460322141647339;0.0833333358168602;3.5317471027374268
348;0.07857143133878708;3.4606549739837646;0.0833333358168602;3.5313942432403564
349;0.09642857313156128;3.4419870376586914;0.0833333358168602;3.5310795307159424
350;0.1071428582072258;3.4480230808258057;0.09166666865348816;3.530550241470337
351;0.10000000149011612;3.459132432937622;0.09166666865348816;3.5302348136901855
352;0.09642857313156128;3.45516037940979;0.09166666865348816;3.5298895835876465
353;0.07857143133878708;3.4691576957702637;0.07500000298023224;3.5294575691223145
354;0.08571428805589676;3.4736342430114746;0.07500000298023224;3.5291965007781982
355;0.0714285746216774;3.446398973464966;0.09166666865348816;3.528716802597046
356;0.07857143133878708;3.451159954071045;0.09166666865348816;3.528472423553467
357;0.09285714477300644;3.421881914138794;0.09166666865348816;3.528075933456421
358;0.06428571790456772;3.4457929134368896;0.09166666865348816;3.5278172492980957
359;0.0892857164144516;3.4384803771972656;0.09166666865348816;3.5277340412139893
360;0.09642857313156128;3.4339070320129395;0.09166666865348816;3.527435541152954
361;0.12142857164144516;3.444878578186035;0.09166666865348816;3.526885509490967
362;0.07857143133878708;3.4344117641448975;0.09166666865348816;3.526400089263916
363;0.0714285746216774;3.4481112957000732;0.09166666865348816;3.5261666774749756
364;0.12142857164144516;3.420308828353882;0.09166666865348816;3.5257604122161865
365;0.09285714477300644;3.4437737464904785;0.09166666865348816;3.5255441665649414
366;0.11428571492433548;3.4394328594207764;0.09166666865348816;3.5251290798187256
367;0.07857143133878708;3.445326566696167;0.09166666865348816;3.5245349407196045
368;0.10357142984867096;3.4293322563171387;0.09166666865348816;3.5241806507110596
369;0.1071428582072258;3.4365856647491455;0.09166666865348816;3.5238349437713623
370;0.10000000149011612;3.444404363632202;0.09166666865348816;3.5234591960906982
371;0.1071428582072258;3.4447648525238037;0.09166666865348816;3.523214101791382
372;0.0892857164144516;3.4484078884124756;0.09166666865348816;3.522737741470337
373;0.10357142984867096;3.413278818130493;0.09166666865348816;3.522474765777588
374;0.09642857313156128;3.430633068084717;0.09166666865348816;3.522278308868408
375;0.10000000149011612;3.4328882694244385;0.09166666865348816;3.5219123363494873
